title,description,label
[320ABR SIT]3Dmark11 score reduced more 10% than AC mode when run 3Dmark11 DC mode benchmark,"Test condition: 

OS: Win10 Pro 10.0.14393 

Language: EN

Preload: V5.0

BIOS/EC: 5QCN07WW/5QEC07WW

Test results: 

Test units:SKU1#30, SKU2#18,SKU3#10,SKU4#27,SKU5#15,SKU6#03,

SKU7#17,SKU8#17,SKU9#15, SKU10#09,SKU11#33,

SKU12#09,SKU13#09,SKU14#14 

Fail units:  SKU2#18,SKU3#10,SKU4#27,SKU7#17,SKU8#17,SKU11#33,

SKU12#09,SKU13#09,SKU14#14

Fail rate by units: 9 out of 14 Units

Issue Description:                                                                            

3Dmark11 score reduced more 10% than AC mode when run 3Dmark11 DC mode benchmark.",0
[Miix720-12IKB-RS1_Preload] Seq Q32T1 & Seq read speed of Samsung ITB PCIE SSD can’t meet SSD spec(>2500),"Test condition:

OS: Win10 RS1 14393

Language: EN

BIOS/EC: V40/V40

Preload: Consumer V21/Commercial V02

SSD: Samsung MZVLW1T0HMLH-000L2 PCIe M.2 1TB  SSD Test Result:

Test units: SKU1,SKU2,SKU3,SKU4,SKU5,SKU6,SKU7,SKU8

Fail units:SKU5,

Fail rate by all test units: 1out of 8 units

Fail rate by cycles: 3 out of 3 times Issue Description: 

For Samsung1TB SSD, Seq Q32T1 & Seq read speed can’t meet SSD SPEC, SPEC require the speed is higher than 2500. Confirm with lenovo, at least it should meet spec-20%(>2000). Test value see attachment.",0
[Y530-15ICH 1060-SIT] 3Dmark/Heaven benchmark/Pcmark10 score of SKU1/5(High configuration) are lower about 2% than SKU2/3/4(low configurtaion). ,"Test condition: 

OS: 10.0.17134

Language: EN

BIOS/EC: 9VCN05WW/ 9ECN05WW Test units:

Y530-1060: 1#26,2#09,3#05,4#05,5#04

Fail units: 

Y530-1060: 1#26,4#05 Fail rate by units: 2 out of 5 units

Fail rate by times: N/A Issue Description:

3Dmark/Heaven benchmark/Pcmark10 score of SKU1/5(High configuration) are lower about 2% than SKU2/3/4(low configurtaion).

Some 3Dmark/Heaven benchmark/Pcmark10 test item of SKU1 is lower about 2% than SKU2/3.

Some 3Dmark/Heaven benchmark test item of SKU4 is lower about 2% than SKU5.

For detail see attachment.

  How to recover: 

Run 3Dmark/Heaven benchmark/Pcmark10 test.",0
[320 ABR SIT]-DIS SKU test score is lower than UMA SKU when run 3Dmark11 /3Dmark AC mode benchmark.,"Test condition: 

OS: Win10 Pro 10.0.14393 

Language: EN

Preload: V6.0

BIOS/EC: 5QCN08WW/5QEC08WW

Test results: 

Test units:SKU1#30, SKU2#18,SKU3#10,SKU4#27,SKU5#15,SKU6#03,

SKU7#17,SKU8#17,SKU9#15, SKU10#09,SKU11#33,

SKU12#09,SKU13#09,SKU14#14 

Fail units:  SKU3#10, SKU7#17,SKU8#17

Fail rate by units: 3 out of 14 Units

Issue Description:                                                                            

DIS SKU test score is lower than UMA SKU when run 3Dmark11 /3Dmark AC mode benchmark. 3Dmark- Fire Strike/ Sky Diver/ Cloud Gate/ Ice Storm all exist this issue. the same CPU and RAM,VGA and Panel resolution is different，

Configuration：SKU3/SKU8(DIS)>SKU13(UMA),SKU7(DIS) >SKU5/SKU14(UMA)

Score：SKU3/SKU8<SKU13, SKU7 <SKU5/SKU14",0
[110-17 IKB_SIV] The Creative score can’t meet Spec when test PCMark8.,"Test condition: OS: Win 10 Pro 10586 Preload: V3 Language: EN BIOS/EC: 3QCN02WW/3QEC02WW Test result: Test units: sku1#12,sku2#20,sku3#11,sku4#07,sku4#10 Fail units: sku2#20,sku3#11 Issue description:  The Creative score can’t meet Spec when test PCMark8. (SPEC :2100~2850) Test value as below: Sku1:2663,sku2:1887,sku3:1582,sku4:2671",0
[Y530-15ICH&Y7000P 1060_Offline Keypart] Sometimes the Seq Q32T1 reed speed of WDC 256G SSD cannot meet test spec（read=1700）,"Test condition: 

OS: 10.0.17134

Language: EN

BIOS/EC: 9VCN12WW/ 9VEC12WW

SSD:WDC PC SN520 SDAPMUW-256G-1101

Test case ID: PFA003_01  Test units:

Y530-1060:2#11,4#05

Fail units: 

Y530-1060:2#11,4#05

Fail rate by units: 2 out of 2 units

Fail rate by times: 2 out of 3 times Issue Description:

Sometimes the Seq Q32T1 reed speed of WDC 256G SSD cannot meet test spec.

Sometimes the Seq Q32T1 reed is about 1500+~1600+（spec：read=1700). How to recover: 

Run CrystalDiskMark6 test.",0
[330IGM_SIT]PreloadV12 DIS units 3DMARK11/3DMARK score is lower then Prelaod V10.,"Test condition:  OS: win10 RS3 10.0.16299

 Language: EN

 BIOS/EC: V09/V09

 Preload: V12 Test results: 

 Test units:1#32,3-16,4-31,5-06,6-36,7-18,8-22 Fail units: 1#32,3-16,4-31,5-06,6-36,7-18,8-22 Fail rate by units: 6 out of 6 units. Issue description:  PreloadV12 3DMARK11/3DMARK/Heaven Benchmark score is lower then Prelaod V10.",0
[320-ISK/IKB I+N_SIT] 3DMark score can't meet Spec.,"Test condition:

Preload: V07

BIOS/EC: V09/VV09

Language: EN Test result: 

Test units:Sku4#6,Sku5#4,Sku10#25,Sku12#23,Sku14#7,Sku15#65,Sku17#21,Sku19#49,Sku20#25,Sku21#19

Fail units:Fire Strike/Sky Diver:Sku4#6,Sku10#25,Sku12#23,Sku14#7,Sku17#21,Sku19#49,Sku21#19

Cloud Gate/Ice Storm fail:Sku5#4,Sku12#23,Sku20#25

Fail rate by units: 8 out of 10 units

Fail rate cycles: 1 out of 1 times Issue description:

3DMark score can't meet Spec.

The test data as attached.",0
[Y530P-15ICH_SIT]The 3DMark11 Graphics score of SKU4(intel 3165 WLAN) is lower than other 1050Ti SKUs,"Test Condition:

Preload: V12

OS: RS4 version 17134

Language: EN

BIOS/EC: 9PCN06WW Test Result: 

Test units: SKU1-34 SKU2-19 SKU3-10 SKU4-52 SKU5-24 SKU6-21

Fail units: SKU4-52

Fail rate by units: 1/6 by units

Fail rate by times: NA Issue Description: 

[Y530P-15ICH_SIT]The 3DMark11 Graphics score of SKU4(intel 3165 WLAN) is lower than other 1050Ti SKU.

V5/V6 BIOS force enable native ASPM if WLAN is Intel 3165 which is meant to work around WLAN device YB issue -> this will bring GPU ASPM on and cause Graphics score down a little (200~300) on SKU4. How to recover:

None",0
[530S-14/15IKB-SIT] PCMark8 performance score can't meet spec.,"Test condition: 

BIOS/EC: 7PCN10WW/7PEC10WW

Preload: V13

OS: Win10 Pro 16299

Language: EN Test Result:

Test units: Sku2#45,Sku3#20,Sku4#12,Sku5#13,Sku6#31,Sku7#24,Sku9#33,Sku10#12,Sku11#44,Sku12#57

Fail units: Sku2#45,Sku3#20,Sku4#12

Fail rate by units: 3 out of 10 units Issue description:

PCMark8 performance score can't meet spec.

Please refer to attachment for detail.

How to recover:

Run PCMark8.",0
[530S_14/15IKB_EVT]The unit(sku2) cannot power on after idle the test unit,"Test condition:

OS: win10 RS3

BIOS/EC: 7PCN02WW/7PEC02WW

Language: EN Test result:

Test units: SKU1, SKU2,SKU3, SKU4,SKU5, SKU1#2, SKU4#2

Fail units: SKU2

Fail rate by units: 1 out of 7 units Issue Description: The unit(sku2) cannot power on after idle the test unit,  the units auto shutdown. and cannot power on again, the symptom is TP cable open cricuit.  ",0
"[Y790_SIT_X9/X11_H_PF] I9N3225S01-21 Pcmark10 overall score(8400+) is lower than I9N3225S02-22(8700+) when run Pcmark10 Performance test.(F/R:1/2 units,2/4 cycles)",,0
[Yoga530-14IKB_SIT] PCmark 10 score of DIS SKU is lower than UMA SKU for about 10%.,"Test condition: OS: Win10 RS3 16299 Language: EN BIOS/EC: 7QCN10WW Preload: V15   Test Result: Test units: SKU1, SKU2, SKU4, SKU5, SKU6, SKU7 Fail units: SKU1, SKU4 Fail rate by all test units: 2 out of 6 units   Issue Description:  PCmark 10 score of DIS SKU is lower than UMA SKU for about 10%. Refer to attachment for more details. Issue also can reproduce with PCmark8/Cinebench/Geekbench/7zip.

",0
[330_ICN_SIV]3D Mark 11 DC mode performance is lower than AC mode for more than 10%,"Test condition:  OS: Win10 16299 Language: EN BIOS/EC: V12/V12 Preload: V04   Test Result: Test units: 5 units Fail units: 5 units(SKU1#35;SKU2#09;SKU3#29;SKU4#38;SKU5#01 Fail rate by units: 5out of 5units.   Issue description: DC mode performance is lower than AC mode for more than 10%. SPEC require the gap is less than 5%, worst result is gap less than 10%.",0
[Y530P-15ICH_SIT]The Physics Score of SKU6 is lower when run 3DMark11/3DMark,"Test Condition:

Preload: V09

OS: RS4 version 17134

Language: EN

BIOS/EC: 9PCN04WW Test Result: 

Test units: SKU1-34 SKU2-19 SKU3-10 SKU4-52 SKU5-24 SKU6-21

Fail units: SKU6-21

Fail rate by units: 1/6 by units

Fail rate by times: NA Issue Description: 

The Physics Score of SKU6 is lower when run 3DMark11/3DMark. Please refer to attachment How to recover:

None",0
[Y520-15IKBN_SIV]NVIDA 1060M DC mode score is lower than AC mode for more than 10% when run 3DMark 11,"Test condition:  OS: Win10 64bit Preload: V3_0 Language: EN BIOS/EC: 4KCN07WW/4KEC07WW   Test result:  Test units: 3#22，4#08, 5#10, 6#16 Fail units: 3#22，4#08, 5#10, 6#16 Fail rate of units: 4 out of 4 units   Issue description: 3DMark 11 DC mode score is lower than AC mode for more than 10%. SPEC require the gap is less than 5%, worst result is gap less than 10% Test value as attachment",0
[320 ABR SIT]High config SKU test score is lower then Low config SKU when run 3Dmark11 AC mode benchmark.,"Test condition: 

OS: Win10 Pro 10.0.14393 

Language: EN

Preload: V3.0

BIOS/EC: 5QCN06WW/5QEC06WW

Test results: 

Test units:SKU1#30, SKU2#18,SKU3#10,SKU4#27,SKU5#15,SKU6#03,

SKU7#17,SKU8#17,SKU9#15, SKU10#09,SKU11#33,

SKU12#09,SKU13#09,SKU14#14 

Fail units:  SKU1#30, SKU4#27, SKU11#33

Fail rate by units: 3 out of 14 Units

Issue Description:                                                                            

High config SKU test score is lower then Low config SKU when run 3Dmark11 AC mode benchmark. 

Config：SKU1/SKU4/SKU11>SKU3/SKU8 

Score：SKU1/SKU4/SKU11<SKU3/SKU8",0
[Y530-15ICH&Y7000P 1060-SIT]The Seq Q32T1 Write speed and PCmark vantage score of KBG30ZMT128G TOSHIBA SSD are lower than other 128G SSD after system do some performance test .,"Test condition: 

OS: 10.0.17134

Language: EN

BIOS/EC: 9VCN05WW/ 9ECN05WW Test units:

Y530-1060: 4#05(128G SSD)

Y7000P-1060:1#42,3#16(128G SSD) Fail units: 

Y7000P-1060:1#42(128SSD)

Fail rate by units: 1 out of 3 units

Fail rate by times: N/A Issue Description:

After test unit do some performance test, such as 3Dmark/3Dmark11/PCmark8/Pcmark10 performance test,  the Seq Q32T1 Write speed and PCmark vantage score of KBG30ZMT128G TOSHIBA SSD are lower than other 128G SSD.Test value see attachment. How to recover: 

Run CrystalDiskMark and Pcmark vantage test.",0
"[Miix720-12IKB-RS1_Preload] Manually run the post time by ""GetBIOSPOSTTime.exe"" tool,  it can’t meet post time spec(>2.3s)","| Test condition: OS: Win10 RS1 14393 Language: EN BIOS/EC: V40/V40 Preload: Consumer V24/Commercial V05   Test Result: Test units: SKU1,SKU2,SKU3,SKU4,SKU5,SKU6,SKU7,SKU8 Fail units: SKU1,SKU2,SKU3,SKU4,SKU5,SKU6,SKU7,SKU8 Fail rate by all test units: 8 out of 8 units Issue Description:  Manually run the post time by ""GetBIOSPOSTTime.exe"" tool,  it can’t meet post time spec, spec requires: SSD/SSHD , less than 2 sec, if support TPM, POST time increase 300ms. Test value see attachment   |  
",0
[Y520-15IKBN_SIV]Hynix SSD score gap is over 10% in different units during run PCmark Vantage,"Test condition: OS: Win10 64bit Preload: V2_0 Language: EN BIOS/EC: 4KCN07WW/4KEC07WW   Test result: Test units: 4#14,4#27,4#08 Fail units: 4#14,4#27,4#08 Fail rate of units: 3 out of 3 units   Issue description: Hynix SSD score gap is over 10% in different units  during run PCmark Vantage",0
"[Y5_SIT_X6/X4_H_PF] I9-14900HX & I7-14700HX SKU PCMark 10 score is lower than I7-14650HX SKU(3/6units, 2/2cycles)",,0
 [Yoga710-11ISK_SIT]  The PCMark Vantage HDD score of SSD (Liteon-CV3) is lower 5000+ than the others.,"Test condition: OS: Windows 10 Pro Build 10586 Preload/Driver: V14/V14 Language: EN BIOS/EC: 0UCN11WW/0UEC11WW SSD:Liteon-CV3(256G&128G) Test result:  Test units: SKU1#32, SKU2#16, SKU3#02, SKU4#35, SKU5#04, SKU6#23 Fail units: SKU1#32, SKU2#16 Issue description: The PCMark Vantage HDD score of SSD (Liteon-CV3) is  lower 5000+ than the others (Samsung&Hynix). Detailed data please see the attachment.",0
 [Yoga710-11ISK_SIT] There is big gap (over 20%) between sku2 and sku6(the same Configuration) on 3D performance test.,"Test condition: OS: Windows 10 Pro Build 10586 Preload/Driver: V14/V14 Language: EN BIOS/EC: 0UCN11WW/0UEC11WW Intel VGA driver:20.19.15.4364 Test result:  Test units: SKU1#32, SKU2#16, SKU3#02, SKU4#35, SKU5#04, SKU6#23 Fail units: SKU2#16, SKU6#23 Issue description: There is big gap(over 20%)  between sku2 and sku6(the same Configuration) on 3D performance test. PS: 3D Performance test Including 3DMark、3DMark11、Heaven BenchMark. The Configuration of sku2 and sku6 are same(CPU 4405Y, Hard disk and memory are the same size.) The result of sku2 is lower 20%+ than sku6 in all 3D Performance test. The 3Dmark11 result of sku5 and sku6 are nearly. The result of sku2 is lowest.",0
[320-ISK/IKB I+A_SIT] 3Dmark11 DC score is lower than AC for more than 10% after rework.,"Test condition: OS: 14393 Language: EN BIOS/EC: 4WCN12WW / 4WEC12WW Preload: V10   Test Result: Test units: SKU2#25, SKU3#22, SKU7#15, SKU8#26, SKU8#11, SKU9#02 Fail units: SKU2#25,SKU7#15, SKU9#02 Fail rate by all test units: 3 out of 6 units   Issue Description:  3Dmark11 DC score is lower than AC for more than 10% after rework.  Before rework: 3Dmark11 AC/DC gap is 0%~2.6% After rework: 3Dmark11 AC/DC gap is 4%~12.17% For detail refer to attachment.",0
[320-15IKBRA SIT] Processor/Memory/Primary Hard Disk Score test result can’t create when run Winsat_v0.3,"Test condition: 

OS: Win10 Pro 10.0.0.15063 

Language: EN

BIOS/EC: V05

Preload: V07

Test results: 

Test units: SKU13#13,SKU14#08，SKU15#17，SKU16#09，SKU18#03

Fail units: ALL 

Fail rate by units: 5 out of 5 Units

Issue Description:                                                                            

Processor/Memory/Primary Hard Disk Score test result can’t create when run Winsat_v0.3",0
[Y530P-15ICH_SIT]The Score of i7+1050（4GVRAM）is lower than i5+1050（2GVRAM） when run 3DMark Fire Strick/3DMARK:Fire Strike Extreme/Heaven Benchmark 4.0-DX9/Heaven Benchmark 4.0-DX11/Heaven Benchmark 4.0-OpenGL,"Test Condition:

Preload: V09

OS: RS4 version 17134

Language: EN

BIOS/EC: 9PCN04WW Test Result: 

Test units: SKU1-34 SKU2-19 SKU3-10 SKU4-52 SKU5-24 SKU6-21

Fail units: SKU1-34

Fail rate by units: 1/6 by units

Fail rate by times: NA Issue Description: 

The Score of i7+1050（4GVRAM）is lower than i5+1050（2GVRAM） when run 3DMark Fire Strick/3DMARK:Fire Strike Extreme/Heaven Benchmark 4.0-DX9/Heaven Benchmark 4.0-DX11/Heaven Benchmark 4.0-OpenGL. Please see attached report, some test items of SKU1 is lower than SKU3. Unit config: SKU1: CPU i7 RAM:8G+8G VGA: 1050 4GVRAM                   SKU3: CPU i5 RAM: 8G+4G VGA: 1050 2GVRAM.   How to recover:

None",0
[330IGM_SIT] 3D Mark11 DIS units AC/DC gap over SPEC。,"Test condition:  OS: win10 RS3 10.0.16299 Language: EN BIOS/EC: V07/V07 Preload: V010 Test results:  Test units:1#32,3-16,4-31,5-06,6-36,7-18,8-22 Fail units: 5-06,6-36,7-18 Fail rate by units: 3 out of 7 units. Issue description:  [330IGM_SIT] 3D Mark11 DIS units AC/DC gap over SPEC。 3DMARK11-AC sku1-32 sku3-16 sku4-31 sku5-06 sku6-36 sku7-18 sku8-22 AC                     563       526         518     2393       2340      2149     571 DC                     559       530         513     988         960         912      572",0
[530S-14/15IKB-FVT] The score of  i5-8250U is lowwer than i3-7130U CPU when run 3Dmark11 performance test.,"Test condition: 

BIOS/EC: 7PCN06WW/7PEC06WW

Preload: V07

OS: Win10 Pro 16299

Language: EN Test Result:

Test units: Sku1#10,Sku2#19,Sku3#19,Sku4#7,Sku5#8,Sku6#14,Sku7#15,Sku8#9,Sku9#2,Sku10#21

Fail units: Sku5#8,Sku6#14,Sku9#2

Fail rate by units: 3 out of 10 units Issue description:

The score of  i5-8250U is lowwer than i3-7130U CPU when run 3Dmark11 performance test. 

How to recover:

Run 3Dmark11v1.0.132",0
[310-15ABR _SIT]-TOSHIBA MQ01ABF050 500G HDD Seq Read/Write rate is below 70 MB/s when run CrystalDiskMark5.12 HDD Performance.,"Test condition: 

OS: Win10 Pro 10.0.10586 

Language: EN

Preload: V19

BIOS/EC: 1LCN15WW/1LEC15WW

HDD type：TOSHIBA MQ01ABF050 500G HDD

Test results: 

Test units:SKU1#15,SKU1#28,SKU6#11, SKU6#12 

Fail units:  SKU6#12

Fail rate by units: 1 out of 6 Units

Issue Description:                                                                            

TOSHIBA MQ01ABF050 500G HDD Seq Read/Write rate is below 70 MB/s when run CrystalDiskMark5.12 HDD Performance. Seq Read/Write rate is 40/60 MB/s.SKU1#28 with the same HDD ,but test result is normal. This issue can easy duplicate from S4 resume. .",0
[330IGM_SIT]330IGM 3DMark11 performance is lower then 320IAP.,"Test condition:  OS: win10 RS3 10.0.16299

 Language: EN

 BIOS/EC: V11/V11

 Preload: V14 Test results: 

 Test units: 1#32,3-16,4-31,5-06,6-36,7-18,8-22 Fail units: 1#32,3-16,4-31,5-06,6-36,7-18,8-22 Fail rate by units: 7 out of 7 units. Issue description:  330IGM 3DMark11 performance is lower then 320IAP",0
[330-14/15/17IKBR_Keyparts_Performance]Creative score can not meet spec（<3250~3650) when run PC Mark8.,Test condition: OS:Win10 16299; Language:EN BIOS/EC:8TCN24WW Preload version:V13 Test Result: Test units:SKU1 SKU4 SKU5 SKU6 SKU7 SKU8 SKU9 Fail units: SKU1 SKU4 SKU5 SKU6 SKU8 SKU9 Fail rate by units :6 out of 7 units; Fail rate by times: 18 out of 21 units; Issue description:Creative score can not meet spec（<3250~3650) when run PC Mark8.,0
[Yoga710-11IKB-SIT]The result of 3D Performance is lower than the previous results.,"Test condition: OS: Win 10 Pro build 10586 BIOS: 3RCN12WW/3REC12WW Preload/Driver: V14 Language: EN Test units: SKU1#05,SKU2#32, SKU3#31,SKU4#08, SKU5#16,SKU6#09 Fail units: SKU1#05,SKU2#32, SKU3#31,SKU4#08, SKU5#16,SKU6#09 Fail rate by units: 6 out of 6 units Fail rate of times: 2 out of 2 times Issue description: The result of 3D Performance is lower than the previous results, especially sku4&sku6. 

 The attachment is test data:Miray Yoga710-11IKB Win10 SIT PerformanceBatterylife Test Data Compare - 0704.xlsx. ",0
[MIIX710-12IKB-SIV] The PCMark Vantage HDD score of Liteon SSD  is not very stability,"Test condition: 

OS: Win10 10586 BIOS/EC: 3TCN02WW/ 3TEC02WW Preload: V1 Language: EN   Test result: 

Test units: SKU1#07, SKU2#28, SKU3#26, SKU4#37, SKU5#13, SKU6#13                   Fail units:  SKU1#07,  SKU3#26, SKU4#37

Fail rate by all test units: 3 out of 6 units   Issue description: 

The PCMark Vantage HDD score of Liteon SSD  is not very stability as Samsung SSD. The PCMark Vantage HDD score of Liteon SSD is  lower 5000+ than Samsung SSD. Detail Data see attachment.",0
[Win10 RS1_Preload _Miix710-12IKB] SKU1 SSD “Sep Read” speed is lower than other SKU during run CrystalDiskMark,"  Test condition:   OS: Win10 RS1 14393   Language: EN   BIOS/EC: V21/V21   Preload: V24   SKU1 SSD: Samsung MZNTN512HDJH-000L2   SKU3 SSD: Samsung MZNTY128HDHP-000L2   SKU6 SSD: Samsung MZNTY256HDHP-000L2   Test Result:   Test units: SKU1, SKU3, SKU6   Fail units: SKU1,,SKU3, SKU6   Fail rate by all test units: 1 out of 3 units   Issue Description: 

SKU1 SSD “Sep Read” speed is lower than other SKU during run CrystalDiskMark. Test data refer to attachment.  ",0
